0.1 -3.3219254641743534
0.1 -3.3219254641743534
0.2 -2.321926593272871
0.2 -2.321926593272871
0.30000000000000004 -1.7369645810433896
0.30000000000000004 -1.7369645810433896
0.4 -1.3219273672765222
0.4 -1.3219273672765222
0.5 -0.9999994851989268
0.5 -0.9999994851989268
0.6 -0.736965198850998
0.6 -0.736965198850998
0.7 -0.5145729156834518
0.7 -0.5145729156834518
0.7999999999999999 -0.32192793130254255
0.7999999999999999 -0.32192793130254255
0.8999999999999999 -0.15200302275540095
0.8999999999999999 -0.15200302275540095
0.9999999999999999 -1.6017125278834103E-16
0.9999999999999999 -1.6017125278834103E-16
