0.1 -2.302584310362237
0.1 -2.302584310362237
0.2 -1.6094375991099426
0.2 -1.6094375991099426
0.30000000000000004 -1.2039726463156757
0.30000000000000004 -1.2039726463156757
0.4 -0.916290641724531
0.4 -0.916290641724531
0.5 -0.6931471370510288
0.5 -0.6931471370510288
0.6 -0.5108255806633686
0.6 -0.5108255806633686
0.7 -0.3566749269266202
0.7 -0.3566749269266202
0.7999999999999999 -0.2231435387936509
0.7999999999999999 -0.2231435387936509
0.8999999999999999 -0.10536051428571439
0.8999999999999999 -0.10536051428571439
0.9999999999999999 -1.1102230246251565E-16
0.9999999999999999 -1.1102230246251565E-16
